country,name,generation,emission,fuel,sigma,generation_el,generation_heat,emissions_heat,emissions_el,emission_factor
BG,Manual Match,TPP_MI3_G1|TPP_MI3_G2|TPP_MI3_G3|TPP_MI3_G4|TPP_MARITSA_3_G1,TEC ContourGlobal Maritsa East 3,lignite,0.0,6515633.0,0.0,0.0,7131567.0,1094.5317208627312
BG,bobov,TPP_BOBOV_DOL_G1|TPP_BOBOV_DOL_G2|TPP_BOBOV_DOL_G3,TPP Bobov Dol,lignite,0.0,2168951.0,0.0,0.0,810331.0,373.60502842157337
BG,varna,TPP VARNA G4|TPP VARNA G5|TPP VARNA G6,TPP VARNA EAD,gas,0.0,79331.0,0.0,0.0,43820.0,552.369187329039
CZ,Manual Match,ECHV_G1____|ECHV_G2____|ECHV_G3____|ECHV_G4____,Elektrárna Chvaletice,lignite,0.0,4473648.7000000095,39511.63008358656,17536.114010125508,4538289.885989875,1014.4493209736977
CZ,Manual Match,EDET_G2____|EDET_G3____|EDET_G4____,"ČEZ, a. s. - Elektrárna Dětmarovice",coal,0.0,1084419.1000000015,208017.11132241163,83001.37883559157,989020.6211644084,912.0280352535353
CZ,Manual Match,EECK_G4____|EECK_G5____|EECK_G7____,Teplárna Kladno - Elektrárna Kladno,lignite,0.0,2177608.789999992,236883.8434187731,85863.2689619056,1804154.7310380945,828.5026857547269
CZ,Manual Match,ELED_G6____,"ČEZ, a. s. - Elektrárna Ledvice",lignite,0.0,2770912.099999929,354163.65836099535,161329.91967266396,2885065.080327336,1041.1968969811098
CZ,Manual Match,EPC1_G2____|EPC1_G3____|EPC1_G4____|EPC1_G5____|EPC1_G6____,Elektrárna Počerady,lignite,0.0,5011743.199999998,39046.787376720844,17469.222451829053,5125060.777548171,1022.6104117920831
CZ,Manual Match,EPC2_B21___,"ČEZ, a. s., Elektrárna Počerady 2",gas,0.0,2037607.7000000032,0.0,0.0,737277.0,361.83461615304986
CZ,Manual Match,EPR2_G23___|EPR2_G24___|EPR2_G25___,"ČEZ, a. s. - Elektrárna Prunéřov 2",lignite,0.0,3612674.8999999734,385122.18263825256,156984.7504311257,3365966.2495688745,931.7102542409501
CZ,Manual Match,EPVR.B1|EPVR.B2,Sokolovská uhelná - Teplárna a PPC Vřesová,gas,0.004950680873202865,142777.5499999998,1585178.8633301966,1489146.0657198792,306577.93428012077,2147.2418757719347
CZ,Manual Match,ETI2.G6,Elektrárna Tisová,lignite,0.0,626407.0,167622.28009578018,115174.06401898219,983787.9359810178,1570.5251313938347
CZ,Manual Match,ETU2_G21___|ETU2_G22___|ETU2_G23___|ETU2_G24___,"ČEZ, a. s. - Elektrárna Tušimice 2",lignite,0.0,3635923.3000000347,176361.32298485577,70525.30221646804,3323366.697783532,914.036524858349
DE,Manual Match,Block 1|Block 2,GKH - Gemeinschaftskraftwerk Hannover GmbH,coal,0.07836261138980825,1562532.2600000156,744909.3489784295,292903.0045706514,1404336.9954293487,898.7571209757517
DE,Manual Match,Block 3,Kraftwerk Mehrum Block 3,coal,0.0,1058557.0,0.0,0.0,1002356.0,946.9079133197362
DE,Manual Match,Block AGuD|Block F,Heizkraftwerk Lausward,gas,0.0,2426180.3799999775,821011.3127281892,118119.55297046836,797843.4470295317,328.8475389573215
DE,Manual Match,Block GT 11|Block GT 12,GuD-Anlage A 800,gas,1.0,2421316.3600000255,3092576.5235865735,514021.0932104434,919885.9067895566,379.91149028933455
DE,Manual Match,Block GT1|Block GT2,Heizkraftwerk GuD Süd (C200),gas,1.0,1629990.2800000075,2232160.5763423634,352440.5712915187,588257.4287084814,360.8962801351666
DE,Manual Match,DEFARGE____1_____,Kraftwerk Farge,coal,0.0,1385073.7899999956,0.0,0.0,1222480.0,882.6100160338777
DE,Manual Match,DESBR____CHP____,Heizkraftwerk Römerbrücke,gas,0.0,172283.3399999986,402712.0258788582,79316.57515074463,77559.42484925537,450.1852869189557
DE,Manual Match,DEWHV______1_____,Steinkohlekraftwerk Wilhelmshaven,coal,0.0,1962100.9799999853,0.0,0.0,1686872.0,859.7274132139787
DE,Manual Match,DEZOLLI____1_____,Kraftwerk Zolling - Block 5 und Hilfskesselanlage,coal,0.07096193041822277,1612987.6599999885,88543.42184707274,33096.072602546556,1378075.9273974535,854.3623498009051
DE,Manual Match,Datteln 4,Kraftwerk Datteln Block 4,coal,0.0,4646413.999999984,202836.24203878338,71659.3366082801,3752036.66339172,807.5123446579948
DE,Manual Match,GKB Mittelsbueren GuD,GuD,gas,0.0,533533.3000000003,0.0,0.0,202361.0,379.2846669551833
DE,Manual Match,GKM AG DBEnergie|GKM AG TNG|GKM AG Amprion,Grosskraftwerk Mannheim,coal,0.0,6446042.70999992,2100332.9534155265,745072.0434801558,5226671.956519844,810.8342112613631
DE,Manual Match,GTHKW Nossener Bruecke,HKW NB Dresden,gas,0.0,1136251.500000008,1587052.2993576322,233753.6675821769,382528.33241782314,336.65815395431423
DE,Manual Match,HERNE_4,Heizkraftwerk Herne,coal,0.0,1614828.7400000005,708446.6180363875,267013.4625660913,1391151.5374339088,861.4854956284146
DE,Manual Match,HKW Altbach/Deizisau 2,Kraftwerk Altbach,coal,0.12784409467544308,1147370.2600000005,379153.00412427564,194084.10406799713,1342458.895932003,1170.0311074229887
DE,Manual Match,HKW IIIB,HKW Duisburg|HKW IIIA GT,gas,0.7278559887116269,543467.75,1037991.395250282,156500.1177122274,187290.8822877726,344.6218883968232
DE,Manual Match,HKW Mitte GUD,HKW Mitte,gas,0.0,1200211.25,1925845.3414007397,258710.49093498048,368529.50906501955,307.0538699458279
DE,Manual Match,HKW Nord GuD Nord,GuD und Heizkraftwerk Nord,gas,0.0,255581.12999999803,472933.19724367803,84987.78703612785,104980.21296387215,410.7510322216392
DE,Manual Match,HKW Reuter West Block D|HKW Reuter West Block E,HKW Reuter West,coal,0.0,1359795.0,1557671.9945068136,546812.3200459784,1091082.6799540217,802.3876245713668
DE,Manual Match,HKW Wedel Block 1|HKW Wedel Block 2,Heizkraftwerk Wedel,coal,0.0,1041772.25,1152627.4864107908,414065.68144362036,855411.3185563796,821.111637938503
DE,Manual Match,HKW West Block 1|HKW West Block 2,Heizkraftwerk West,coal,0.5262841273228558,1108295.980000012,385287.5317349233,173011.33839090954,1137541.6616090904,1026.387970485175
DE,Manual Match,Irsching 4,Kraftwerk Irsching Block 4,gas,0.0,804642.5300000022,0.0,0.0,440528.0,547.4828679513109
DE,Manual Match,KMW_KW3,Kraftwerk Mainz,gas,0.0,1510271.0399999726,268504.5875374076,44067.8312956852,566561.1687043149,375.1387358287193
DE,Manual Match,KW Boxberg Block Q|KW Boxberg Block R,Kraftwerk Boxberg Werk IV,lignite,0.0,10688221.25,10832.585681637811,4933.578201424266,11126466.421798576,1041.002629113668
DE,Manual Match,KW Hamm-Uentrop Block 10|KW Hamm-Uentrop Block 20,GuD Hamm - TGH,gas,0.0,1373343.210000006,0.0,0.0,522250.0,380.276391361776
DE,Manual Match,KW Hastedt Block 15,Kraftwerk Hastedt Block 15,coal,0.38714332948726576,691369.4,363683.3932093508,134525.84392622154,584540.1560737784,845.4816716993525
DE,Manual Match,KW Lünen Block 1,Kohlekraftwerk Lünen - TKL,coal,0.0,3830242.8199999593,56943.96489788489,20105.0000400133,3091039.9999599867,807.0088882667808
DE,Manual Match,KW Mittelsbueren Block 4,Block 4 Bremen,gas,0.0,936499.0,0.0,0.0,2473406.0,2641.119744922312
DE,Manual Match,Knapsack 2,Knapsack II,gas,0.0,570574.2999999995,0.0,0.0,205834.0,360.74881045290715
DE,Manual Match,Lichterfelde GUD,GuD-HKW Lichterfelde,gas,0.0,1122799.25,899844.7261256153,133463.11011355682,380642.88988644315,339.0124190824345
DE,Manual Match,NIEHL-II-DT|NIEHL-II-GT|NIEHL-3,Heizkraftwerk Niehl,gas,0.0,2241030.169999992,988456.6226642303,171312.21469185167,887769.7853081484,396.1436116266795
DE,Manual Match,Nord 2 T20,Heizkraftwerk Nord 2,coal,0.0,872121.6700000092,1322068.8628595977,476473.0072183618,718427.9927816382,823.7703722940752
DE,Manual Match,RDK 7|RDK 8,RDK Karlsruhe,coal,0.0,5573253.769999954,204069.7662882452,75114.39834327583,4688946.601656724,841.330180745881
DE,Manual Match,Schkopau A|Schkopau B,Kraftwerk Schkopau,lignite,0.8008940568696478,3215955.75,1044763.0993995237,545994.2807211245,3841512.7192788757,1194.516659403313
DE,Manual Match,VOELKLINGEN_HKV,Heizkraftwerk Völklingen,coal,0.0,598805.9099999995,113910.35750939636,44906.252157759314,539574.7478422407,901.0845398006195
DE,Manual Match,VOELKLINGEN_MKV,Modellkraftwerk Völklingen,coal,0.0,466618.9700000002,117050.23741711746,44094.002289640004,401782.99771036,861.0515721432411
DE,bergkamen,BERGKAMEN_A,Kraftwerk Bergkamen,coal,0.0,2116772.9,0.0,0.0,1989681.0,939.9595960435813
DE,bexbach,BEXBACH_A_GESAMT,Kraftwerk Bexbach,coal,0.0,739610.5700000006,0.0,0.0,774976.0,1047.8162852648243
DE,boxberg,KW Boxberg Block N|KW Boxberg Block P,Kraftwerk Boxberg Werk III,lignite,0.0,6899494.5,135777.37829531118,68260.36201768309,7928305.637982317,1149.113987696101
DE,emsland,Emsland B|Emsland C|Emsland D,Kraftwerk Emsland (Lingen),gas,1.0,3676782.9199999752,232584.04569672912,36882.466198693604,1332692.5338013065,362.4615765461931
DE,franken,Franken I Block 2 + GT|Franken I Block 1,Kraftwerk Franken I,gas,0.0,167403.05,0.0,0.0,107239.0,640.6036210212419
DE,gersteinwerk,Gersteinwerk I|Gersteinwerk K1,Kraftwerk Gersteinwerk,gas,0.0,10523.8,0.0,0.0,15463.0,1469.3361713449515
DE,heilbronn,HKW Heilbronn Block 7,Heizkraftwerk Heilbronn,coal,0.121199188003639,1790146.2799999914,305089.1135010282,132810.23898556488,1781210.7610144352,995.0084978611043
DE,herdecke,HERDECKE_H6,Cuno-Heizkraftwerk Herdecke,gas,0.0,921301.4000000039,33619.142726242404,5614.847782688343,351702.15221731167,381.7449449412648
DE,heyden,Heyden 4,Kraftwerk Heyden,coal,0.0,692533.9300000007,0.0,0.0,1382813.0,1996.7440440066214
DE,huntorf,Huntorf GT,Kraftwerk Huntorf,gas,0.0,1294.61,0.0,0.0,842.0,650.3889202153545
DE,irsching,Irsching 5,Kraftwerk Irsching,gas,0.0,1693989.689999993,0.0,0.0,663669.0,391.77865362333034
DE,janschwalde,KW Jänschwalde Block A|KW Jänschwalde Block B|KW Jänschwalde Block C|KW Jänschwalde Block D|KW Jänschwalde Block E|KW Jänschwalde Block F,Kraftwerk Jänschwalde,lignite,0.0,12637676.25,497984.95336456713,259512.9646148141,15053310.035385186,1191.1454081904642
DE,klingenberg,HKW Klingenberg 1-3,HKW Klingenberg,gas,0.0,374273.5,1661669.3025932617,265864.94023813505,136876.05976186495,365.71133078314375
DE,knapsack,Knapsack 1,Gas und Dampfturbinen Kraftanlage Knapsack,gas,0.0,682597.3,0.0,0.0,257312.0,376.96017842437993
DE,lippendorf,KW Lippendorf Block R|KW Lippendorf Block S,Kraftwerk Lippendorf,lignite,0.0,12296920.5,1058386.2337519047,432244.772593355,11478995.227406645,933.4853573629792
DE,marzahn,GuD Marzahn,HKW Marzahn,gas,0.0,1295298.0,1256131.3847974543,198947.94511397567,468917.0548860243,362.0148065433779
DE,neurath,Neurath C|Neurath D|Neurath E|Neurath F|Neurath G|Neurath A,Kraftwerk Neurath,lignite,0.0008135859024543522,22624332.59000007,119517.81608301774,55855.52578042756,24167471.47421957,1068.2070455816038
DE,niederaussem,Niederaußem G|Niederaußem H|Niederaußem K (BoA 1)|Niederaußem E|Niederaußem F,Kraftwerk Niederaußem,lignite,0.0,15305780.330000049,479594.2281907722,229836.1268308389,16765702.873169161,1095.3837381494097
DE,rostock,Kraftwerk Rostock,Kraftwerk Rostock,coal,0.0,2013764.210000003,197251.7413457651,71340.85392391562,1664746.1460760843,826.6837486778464
DE,scholven,Scholven B|Scholven C,Kraftwerk Scholven,coal,0.0,1960395.5400000107,970133.1806313151,554264.3881844103,2560066.6118155895,1305.8928974178218
DE,schwarze,KW Schwarze Pumpe Block A|KW Schwarze Pumpe Block B,Kraftwerk Schwarze Pumpe,lignite,0.7718848005482024,8157121.75,1990095.1629976549,923020.4647350009,8647615.535264999,1060.1307422271832
DE,staudinger,Staudinger 5,Kraftwerk Staudinger,coal,0.08694960836649773,2341138.989999976,163909.52774665717,62243.20807686882,2032061.791923131,867.979987776442
DE,walsum,WALSUM_10,Heizkraftwerk Walsum,coal,0.0,3323642.9099999997,232799.66744389333,82534.38455932381,2693325.615440676,810.3534851283637
DE,weiher,WEIHER_C,Kraftwerk Weiher III,coal,0.0,328905.06000000023,0.0,0.0,329586.0,1002.0703238800879
DE,weisweiler,Weisweiler F|Weisweiler G|Weisweiler H|Weisweiler VGT - BI. G|Weisweiler VGT - BI. H,Kraftwerk  Weisweiler,lignite,0.0,12265673.849999977,304142.22449004214,160187.9294951478,14766121.070504852,1203.8573054430988
DK,esbjergvaerket,Esbjergvaerket 3,"DONG Energy Generation, Esbjergværket",coal,0.0,1519305.060000003,596538.9011148885,193931.32496555068,1128953.6750344494,743.0724116948884
DK,fynsvaerket,Fynsvaerket 7,Fynsværket,coal,0.008214885224063311,451584.64999994833,1266406.7411322647,276028.82012748654,224979.17987251346,498.1993517107793
DK,kyndbyvaerket,Kyndbyvaerket 21|Kyndbyvaerket 22,Kyndbyværket,oil,0.0,21108.6499999998,3228.552242922147,1731.0298480791532,25868.970151920847,1225.5151396191177
DK,nordjyllandsvaerket,Nordjyllandsvaerket 3,Vattenfall A/S Nordjyllandsværket,coal,0.0,1123356.7100000023,756642.5745714522,226502.38599484996,768637.61400515,684.2328951817526
ES,Manual Match,ABO¿O 1|ABO¿O 2,"Aboño Generaciones Eléctricas, S.L.U.",coal,0.0,3517597.700000018,0.0,0.0,4567343.0,1298.4267643795586
ES,Manual Match,ACECA 3,Iberdrola Generación T. -C.C.Aceca grupo 3,gas,0.0,170349.1999999999,0.0,0.0,72118.0,423.3539106729004
ES,Manual Match,ALG3TG1|ALG3TG2|ALG3TV1,C.T. de Ciclo Combinado Bahía de Algeciras,gas,0.0,3372466.7999999933,0.0,0.0,1268729.0,376.2020726193665
ES,Manual Match,AMBITG1|AMBITG2|AMBITV,"Bizkaia Energía, S.L.U. - Amorebieta",gas,0.0,3357503.600000001,0.0,0.0,1248404.0,371.8250666953863
ES,Manual Match,ARCOS1|ARCOS2|ARC3TG1|ARC3TG2|ARC3TV,Iberdrola Generación Térmica-Central C.C.Arcos,gas,0.0,2506946.6000000024,0.0,0.0,990452.0,395.08300655466655
ES,Manual Match,BAHITG1|BAHITG2|BAHITV,Bahía de Bizkaia Electricidad - BBE,gas,0.0,2246891.9999999986,0.0,0.0,827230.0,368.16633821296284
ES,Manual Match,BES5 TG1|BES5 TG2|BES5 TV,Central Térmica Ciclo Combinado Besós 5,gas,0.0,2096312.100000001,0.0,0.0,787077.0,375.45792918907426
ES,Manual Match,BESOS 3,"Endesa Generación, S.A. - Besos",gas,0.0,1519436.2999999982,0.0,0.0,585371.0,385.25537398310195
ES,Manual Match,CAMPGIB1,CCC Campo de Gibraltar Grupo 10,gas,0.0,625955.2000000001,0.0,0.0,236634.0,378.03663904381654
ES,Manual Match,CAMPGIB2,CCC Campo de Gibraltar Grupo 20,gas,0.0,1528763.6999999986,0.0,0.0,590738.0,386.41550685694625
ES,Manual Match,CARTAGENA1|CARTAGENA2|CARTAGENA3,CCC - Cartagena,gas,0.0,4307067.400000006,0.0,0.0,1595629.0,370.4676179434754
ES,Manual Match,CASTEJON 1|CASTEJON 2|CTJON3,"Totalenergies Clientes, S.A.U. - Castejón -1|Iberdrola Generación Térmica-C.C.Castejón grupo 2",gas,0.0,4309895.900000003,0.0,0.0,1558288.0,361.5604729571308
ES,Manual Match,COLON 4,"Endesa Generación, S.A. - Cristóbal Colón",gas,0.0,921029.8999999983,0.0,0.0,353168.0,383.449006378621
ES,Manual Match,CTN3TG1|CTN3TG2|CTN3TV|CTN4TG1|CTN4TG2|CTN4TV,Iberdrola G. Térmica-C.C.Castellón grupos 3 y 4,gas,0.0,1031095.3000000007,0.0,0.0,420031.0,407.36389740114197
ES,Manual Match,CTNUTG1|CTNUTG2|CTNUTV,"ENGIE CASTELNOU, S.L.U.",gas,0.0,301532.69999999896,0.0,0.0,120533.0,399.73442349702174
ES,Manual Match,ECT3TG1|ECT3TG2|ECT3TV1,Repsol Generación Eléctrica(Escatrón-C.Combinado),gas,0.0,2626995.6000000043,0.0,0.0,957832.0,364.6111931059186
ES,Manual Match,ESC6TG1|ESC6TG2|ESC6TV,Iberdrola Generación T-C.C Escombreras grupo 6,gas,0.0,1403297.399999999,0.0,0.0,546184.0,389.21471670937353
ES,Manual Match,ESCCC1|ESCCC2|ESCCC3,"ENGIE CARTAGENA, S.L. - Escombreras",gas,0.0,2137610.1999999695,0.0,0.0,801732.0,375.05996182092105
ES,Manual Match,MALA1,CCC.. Málaga,gas,0.0,1014800.8999999996,0.0,0.0,384077.0,378.47522602709574
ES,Manual Match,P.G.RODR 1|P.G.RODR 2|P.G.RODR 3|P.G.RODR 4,Central Térmica As Pontes,coal,0.0,908863.2000000007,0.0,0.0,930291.0,1023.5764854380718
ES,Manual Match,PALOS1|PALOS 2|PALOS 3,CCC -Palos de la Frontera,gas,0.0,4032036.7000000067,0.0,0.0,1468073.0,364.10209262232104
ES,Manual Match,PBCN1|PBCN2,CCC- Central de Barcelona,gas,0.0,907062.6999999997,0.0,0.0,356041.0,392.52082573784605
ES,Manual Match,PGR5TG1|PGR5TG2|PGR5TV,"Endesa Generación, S.A. - As Pontes",gas,0.0,3239685.9000000027,0.0,0.0,1225482.0,378.27185654016614
ES,Manual Match,S.ROQUE 2,C. Térmica Ciclo Combinado de San Roque-(Grupo 2),gas,0.0,475631.7,0.0,0.0,188402.0,396.1090061911349
ES,Manual Match,SAGU1|SAGU2|SAGU3,CCC. - Sagunto,gas,0.0,3690011.6999999983,0.0,0.0,1358419.0,368.13406309795727
ES,Manual Match,SBO3,CCC Sabón,gas,0.0,1835764.1,0.0,0.0,699593.0,381.0909037822452
ES,Manual Match,SOTO 5,C.T. del Ciclo Combinado Soto de Ribera Grupo 5,gas,0.0,1609629.3999999964,0.0,0.0,591564.0,367.51565298198534
ES,Manual Match,SOTO RIB 3,Central Térmica Soto 3,coal,0.0,1617137.5000000002,0.0,0.0,1610976.0,996.1898725371218
ES,Manual Match,SRI4,C.Térmica Ciclo Combinado Soto de Ribera Grupo4,gas,0.0,2267665.400000003,0.0,0.0,825801.0,364.1635137176758
ES,Manual Match,UFARRU1|UFARRU2,"ContourGlobal La Rioja, S.L",gas,0.0,1200948.5999999994,0.0,0.0,473957.0,394.6521941072251
ES,aceca,ACECA4,CCC-Aceca,gas,0.0,1319240.2999999984,0.0,0.0,522261.0,395.88011372909136
ES,barrios,BARRIOS,Central Térmica Los Barrios,coal,0.0,1742870.699999996,0.0,0.0,1767510.0,1014.1371933098675
ES,besos,BESOS 4,CCC - Besos,gas,0.0,1715330.3999999966,0.0,0.0,648316.0,377.9540081607609
ES,roque,S.ROQUE 1,CCC.- San Roque 1,gas,0.0,357563.4000000002,0.0,0.0,148499.0,415.30816632798525
ES,santurce,SANTURCE 4,Iberdrola Generación Térmica-C.C.Santurce grupo 4,gas,0.0,1064677.9000000004,0.0,0.0,414879.0,389.6756004797318
FI,Manual Match,Forssa GT1|Forssa GT2,Forssan varavoimalaitos,oil,0.0,2859.9999999999673,0.0,0.0,2709.0,947.202797202808
FI,Manual Match,Meri-Pori B1,Meri-Porin voimalaitos,coal,0.0,366515.76999999746,0.0,0.0,272011.0,742.153605014054
FI,Manual Match,Naantali B4|Naantali B1|Naantali B2|Naantali B3,Naantalin voimalaitos,coal,0.0,864758.5000000141,1734596.6473015307,174976.4835359898,199387.5164640102,230.57017244005922
FI,Manual Match,Salmisaari SaB,Salmisaaren voimalaitos,coal,0.0,766828.6299999973,1434827.9903281329,389352.00810031284,475622.99189968716,620.246784343053
FI,Manual Match,Vaskiluoto B2,Vaskiluoto 2 -voimalaitos,coal,0.12075361223409856,374793.45000000036,317682.6249915022,70474.56443979201,190043.435560208,507.06178445810036
FI,hanasaari,Hanasaari B3|Hanasaari B4,Hanasaari B,coal,0.0,1213969.630000006,1681941.5495615557,486808.8132413657,803114.1867586343,661.5603610764384
FR,Manual Match,BLENOD 5,EDF Centrale de Blénod,gas,0.0,1621080.0,0.0,0.0,603523.0,372.29686381918225
FR,Manual Match,BOUCHAIN 7,EDF Cycle Combiné Gaz de Bouchain,gas,0.0,3361031.0,0.0,0.0,1187726.0,353.38144753797275
FR,Manual Match,Croix-de-Metz,TOTALENERGIES - Centrale Electrique Toul,gas,0.0,2161307.0,0.0,0.0,785851.0,363.5998958037891
FR,Manual Match,DK6-TG1|DK6-TV1|DK6-TG2|DK6-TV2,CENTRALE DK6,gas,0.0,3409056.0,0.0,0.0,3954748.0,1160.071292463368
FR,Manual Match,EMILE HUCHET 7|EMILE HUCHET 8,TE - Saint Avold Kernaman,gas,0.0,4929110.0,0.0,0.0,1773970.0,359.8966141960719
FR,Manual Match,FR-GA-MORANT1,TOTALENERGIES CENTRALE ELECTRIQUE BAYET,gas,0.0,1844519.0,0.0,0.0,685193.0,371.47516507013484
FR,Manual Match,GENNEVILLIERS 1,EDF TAC de Gennevilliers,gas,0.0,50206.0,0.0,0.0,31287.0,623.1725291797793
FR,Manual Match,SPEM CCG,Etablissement de Montoir-de-Bretagne,gas,0.0,861134.0,0.0,0.0,307513.0,357.1023789561207
FR,arrighi,ARRIGHI 1|ARRIGHI 2,EDF TAC de Vitry-Arrighi,oil,0.0,87129.0,0.0,0.0,78475.0,900.676009135879
FR,brennilis,BRENNILIS 3|BRENNILIS 1|BRENNILIS 2,EDF TAC DE BRENNILIS,oil,0.0,65679.0,0.0,0.0,61454.0,935.67198038947
FR,combigolfe,COMBIGOLFE CCG,CENTRALE COMBIGOLFE,gas,0.0,1610598.0,0.0,0.0,573870.0,356.30865057574886
FR,cordemais,CORDEMAIS 4|CORDEMAIS 5,EDF Centrale de Cordemais,coal,0.0,1645583.0,0.0,0.0,1592537.0,967.7646159446226
FR,cycofos,CYCOFOS PL1|CYCOFOS PL2,CENTRALE CYCOFOS,gas,0.0,2048480.0,0.0,0.0,732870.0,357.7628290244474
FR,dirinon,DIRINON 1|DIRINON 2,EDF TAC DE DIRINON,oil,0.0,61004.0,0.0,0.0,45352.0,743.4266605468493
FR,huchet,EMILE HUCHET 6,Gazel Energie Generation - Centrale Emile Huchet,coal,0.0,1001755.0,0.0,0.0,914017.0,912.4157104281985
FR,martigues,MARTIGUES PONTEAU 5|MARTIGUES PONTEAU 6,EDF Centrale de Martigues,gas,0.0,3802438.0,0.0,0.0,1446231.0,380.34308514695044
FR,montereau,MONTEREAU 5|MONTEREAU 6,EDF TAC Montereau,oil,0.0,280529.0,0.0,0.0,182484.0,650.4995918425547
FR,sambre,Pont-sur-Sambre,TOTALENERGIES -Centrale Electrique Pont sur Sambre,gas,0.0,2657358.0,0.0,0.0,956254.0,359.85140127901474
FR,vaires,VAIRES 1|VAIRES 2|VAIRES 3,EDF - TAC DE VAIRES,oil,0.0,153818.0,0.0,0.0,120755.0,785.0511643630784
GR,Manual Match,AG_DIMITRIOS1|AG_DIMITRIOS2|AG_DIMITRIOS4|AG_DIMITRIOS5|AG_DIMITRIOS3,ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΗΣ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,lignite,0.0,3719202.0,333906.4325913102,221737.79935852624,5645295.200641474,1517.8780826213456
GR,Manual Match,ALIVERI5,ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΛΙΒΕΡΙΟΥ,gas,0.0,1909266.0,0.0,0.0,702672.0,368.0325318735053
GR,Manual Match,ALOUMINIO,ALUMINIUM OF GREECE,gas,0.9847541262087711,1316072.0,4397158.760792269,769574.8784667852,526478.1215332148,400.0374763183282
GR,Manual Match,ELPEDISON_THESS,ΣΤΑΘΜΟΣ ΠΑΡΑΓΩΓΗΣ ΗΛΕΚΤΡΙΚΗΣ ΕΝΕΡΓΕΙΑΣ ΘΕΣ/ΚΗΣ,gas,0.0,1602487.0,0.0,0.0,613363.0,382.7569272012815
